activity,time,lat,long,activity_id
Walking, 1570872912.812, 425394271236218.0, -84262572262269.16, -492
Walking, 1570872918.014, 425400823108996.6, -84262070303118.83, -492
Walking, 1570872928.014, 425401512614467.94, -84262070303118.83, -492
Walking, 1570872933.873, 425399791571289.6, -84261870856586.62, -492
Walking, 1570872938.0129998, 425398585739869.7, -84257495147052.88, -492
Walking, 1570872949.014, 425399184320253.0, -84257495147052.88, -492
Walking, 1570872961.014, 425399897827396.75, -84257495147052.88, -492
Walking, 1570872971.014, 425400124935876.2, -84258745008373.84, -492
Walking, 1570872973.9529998, 425399894415137.9, -84252749623043.64, -492
Walking, 1570872981.014, 425398800546820.1, -84249221279500.19, -492
Walking, 1570872992.0129998, 425398142524913.8, -84249588229731.55, -492
Walking, 1570872995.035, 425398627400052.25, -84249588229731.55, -492
Walking, 1570873004.014, 425398510898821.3, -84246710642154.22, -492
Walking, 1570873014.0129998, 425398038270750.6, -84246010343283.05, -492
Walking, 1570873015.0979998, 425401777376829.9, -84246010343283.05, -492
Walking, 1570873034.018, 425404058437452.7, -84244102759116.33, -492
Walking, 1570873035.1520002, 425402259200990.56, -84240146742763.45, -492
Walking, 1570873044.015, 425402114405143.44, -84234797412859.45, -492
Walking, 1570873054.0129998, 425402761164373.7, -84234328029665.72, -492
Walking, 1570873056.175, 425399667557199.8, -84268496149219.42, -492
Walking, 1570873064.014, 425400080249975.3, -84234376007226.98, -492
Walking, 1570873074.016, 425399828597704.06, -84233367312687.69, -492
Walking, 1570873076.314, 425399057408359.06, -84212027205208.81, -492
Walking, 1570873096.012, 425401757752125.6, -84192462734328.84, -492
Walking, 1570873096.214, 425402826637829.2, -84181868621634.69, -492
Walking, 1570873106.015, 425399370450901.4, -84174686280919.77, -492
Walking, 1570873116.014, 425399016881228.7, -84173860074122.0, -492
Walking, 1570873117.355, 425393812449085.4, -84173856430775.12, -492
Walking, 1570873128.014, 425389369138310.25, -84174233492334.83, -492
Walking, 1570873138.016, 425389891603014.8, -84173962667635.06, -492
Walking, 1570873148.014, 425391803457493.56, -84173329314963.25, -492
Walking, 1570873158.015, 425392200355610.06, -84173964787216.1, -492
Walking, 1570873169.016, 425392496350970.8, -84170539303553.42, -492
Walking, 1570873177.534, 425394397912220.9, -84168320446319.05, -492
Walking, 1570873179.015, 425396158490865.25, -84168320446319.05, -492
Walking, 1570873189.014, 425396163273946.9, -84166974877422.66, -492
Walking, 1570873199.014, 425396514475363.8, -84166488428001.27, -492
Walking, 1570873209.014, 425396819431938.3, -84165548649272.25, -492
Walking, 1570873219.015, 425397437104883.44, -84165984624961.48, -492
Walking, 1570873229.015, 425400036749274.4, -84165984624961.48, -492
Walking, 1570873239.016, 425399700610907.94, -84166944474337.34, -492
Walking, 1570873250.015, 425399475460196.06, -84165860745662.72, -492
Walking, 1570873260.02, 425399751144520.25, -84165860745662.72, -492
Walking, 1570873270.018, 425399090975693.3, -84165791936736.5, -492
Walking, 1570873279.6560001, 425399129662255.1, -84169571753927.31, -492
Walking, 1570873281.018, 425399126793308.2, -84172214744932.39, -492
Walking, 1570873296.019, 425398681582286.1, -84172615406353.27, -492
Walking, 1570873299.6560001, 425398145999576.4, -84177925793315.48, -492
Walking, 1570873306.015, 425396713176216.3, -84180517178277.25, -492
Walking, 1570873316.0170002, 425397161813907.7, -84180517178277.25, -492
Walking, 1570873319.755, 425398742652249.3, -84181770049845.53, -492
Walking, 1570873326.018, 425399687965152.6, -84183504696823.47, -492
Walking, 1570873336.019, 425399716514764.94, -84184884010949.12, -492
Walking, 1570873340.775, 425399429378786.9, -84182094499928.14, -492
Walking, 1570873348.0170002, 425399473852303.94, -84179897778501.81, -492
Walking, 1570873358.019, 425399657125233.3, -84179468033685.64, -492
Walking, 1570873360.795, 425399685870235.2, -84179468033685.64, -492
Walking, 1570873368.019, 425399686457305.2, -84179254368566.36, -492
Walking, 1570873378.0170002, 425399670399572.1, -84180578269827.75, -492
Walking, 1570873380.835, 425400973077556.44, -84180578269827.75, -492
Walking, 1570873398.02, 425402054234637.1, -84180644470195.75, -492
Walking, 1570873402.155, 425400833350039.75, -84180793450164.9, -492
Walking, 1570873408.015, 425399831543441.4, -84180398652792.64, -492
Walking, 1570873421.02, 425399719146417.0, -84180171268418.4, -492
Walking, 1570873422.196, 425399890031395.6, -84181019783203.94, -492
Walking, 1570873431.0170002, 425400630564589.7, -84183477248764.86, -492
Walking, 1570873441.015, 425401054115149.8, -84183477248764.86, -492
Walking, 1570873442.215, 425399560754957.56, -84184620281277.7, -492
Walking, 1570873452.019, 425399357463330.4, -84185820840939.61, -492
Walking, 1570873462.015, 425399453002684.1, -84185820840939.61, -492
Walking, 1570873463.235, 425400435767478.0, -84187852619384.16, -492
Walking, 1570873473.014, 425399402358469.44, -84186989079030.62, -492
Walking, 1570873483.02, 425399265355117.1, -84186333493900.31, -492
Walking, 1570873483.435, 425399321726055.9, -84188364513211.64, -492
Walking, 1570873493.02, 425398606597207.5, -84187830031944.69, -492
Walking, 1570873503.415, 425399607686403.94, -84184034054123.95, -492
Walking, 1570873506.018, 425402101548835.2, -84184034054123.95, -492
Walking, 1570873517.02, 425402136496198.4, -84182779823375.36, -492
Walking, 1570873527.016, 425402012383161.4, -84182433186099.17, -492
Walking, 1570873537.02, 425402308402360.9, -84182433186099.17, -492
Walking, 1570873544.456, 425402113425014.8, -84182074662011.33, -492
Walking, 1570873547.022, 425402656678696.06, -84182071908803.64, -492
Walking, 1570873558.016, 425402875341969.94, -84181037917775.36, -492
Walking, 1570873564.478, 425403637386119.5, -84181037917775.36, -492
Walking, 1570873569.015, 425404810675291.0, -84180379449844.42, -492
Walking, 1570873581.022, 425404821367853.6, -84181635392938.45, -492
Walking, 1570873584.576, 425406365635777.25, -84181635392938.45, -492
Walking, 1570873591.016, 425405971177739.75, -84179215584527.08, -492
Walking, 1570873603.019, 425405671745274.3, -84180037917999.28, -492
Walking, 1570873615.019, 425406217665011.7, -84180037917999.28, -492
Walking, 1570873625.0170002, 425405862419943.6, -84180917034971.89, -492
Walking, 1570873635.0089998, 425406185003623.06, -84180100735525.19, -492
Walking, 1570873645.016, 425406806098842.0, -84180100735525.19, -492
Walking, 1570873646.6160002, 425406456680144.75, -84178255553474.11, -492
Walking, 1570873655.0170002, 425405896205570.94, -84177457339854.84, -492
Walking, 1570873666.02, 425406367069627.06, -84177457339854.84, -492
Walking, 1570873667.679, 425405711157552.06, -84176406115823.92, -492
Walking, 1570873676.019, 425405490001310.25, -84175917954844.08, -492
Walking, 1570873686.0210001, 425405692876915.1, -84175917954844.08, -492
Walking, 1570873697.02, 425406254603695.7, -84168481957961.94, -492
Walking, 1570873707.0229998, 425406649011988.7, -84169277196994.31, -492
Walking, 1570873708.776, 425408215557563.2, -84171571702147.25, -492
Walking, 1570873717.02, 425411195945760.8, -84171571702147.25, -492
Walking, 1570873728.857, 425416159651406.06, -84177315993912.36, -492
Walking, 1570873730.02, 425410130771615.3, -84171794076128.8, -492
Walking, 1570873741.019, 425410750822556.8, -84171794076128.8, -492
Walking, 1570873751.024, 425411354473195.3, -84172217678012.14, -492
Walking, 1570873761.0210001, 425507546960288.94, -84151907678221.53, -492
Walking, 1570873769.9770002, 425516986238211.5, -84151907678221.53, -492
Walking, 1570873771.0229998, 425522671875659.3, -84141155403043.11, -492
Walking, 1570873781.0210001, 425523009788413.0, -84140407110508.44, -492
Walking, 1570873790.059, 425529397511502.25, -84140407110508.44, -492
Walking, 1570873792.0210001, 425531547569742.3, -84139975544691.81, -492
Walking, 1570873803.02, 425531586796200.75, -84139710883027.55, -492
Walking, 1570873813.0210001, 425532317951850.06, -84139477596233.52, -492
Walking, 1570873829.019, 425532912968207.94, -84139765835646.62, -492
Walking, 1570873839.0210001, 425533942519059.06, -84139765835646.62, -492
Walking, 1570873851.199, 425516048428756.0, -84133227490075.7, -492
Walking, 1570873853.0010002, 425531182566761.4, -84146983584033.4, -492
Walking, 1570873864.02, 425532096847043.44, -84146983584033.4, -492
Walking, 1570873872.2629998, 425513925995473.94, -84147630514401.33, -492
Walking, 1570873877.019, 425528308209197.25, -84174552501602.4, -492
Walking, 1570873887.019, 425529149216118.56, -84174552501602.4, -492
Walking, 1570873892.2810001, 425528882201709.56, -84176811656140.12, -492
Walking, 1570873904.019, 425530121417976.25, -84176811656140.12, -492
Walking, 1570873914.0, 425530980735372.4, -84177169180909.95, -492
Walking, 1570873928.0, 425531817719282.4, -84177153245708.44, -492
Walking, 1570873933.399, 425550105910555.56, -84177153245708.44, -492
Walking, 1570873954.018, 425545873973485.1, -84226471073610.14, -492
Walking, 1570873966.0, 425561397410386.44, -84226471073610.14, -492
Walking, 1570873973.481, 425573664847287.75, -84226471073610.14, -492
Walking, 1570873994.018, 425566564617490.7, -84266138782037.08, -492
Walking, 1570874010.0029998, 425587518183515.94, -84283963189078.7, -492
Walking, 1570874014.518, 425607729633810.8, -84300199622101.14, -492
Walking, 1570874020.0, 425613658266215.1, -84276218732208.19, -492
Walking, 1570874034.4789999, 425621694374169.0, -84230901666088.28, -492
Walking, 1570874038.0, 425615956733158.3, -84182758987788.92, -492
Walking, 1570874054.639, 425614766298811.7, -84162239959262.33, -492
Walking, 1570874068.0029998, 425618922282565.06, -84148190290210.9, -492
Walking, 1570874075.7389998, 425617115375035.7, -84179069299032.3, -492
Walking, 1570874079.004, 425602693118552.44, -84206472884384.42, -492
Walking, 1570874090.0010002, 425602512309742.4, -84207480478969.44, -492
Walking, 1570874095.76, 425580812112982.44, -84184823879255.03, -492
Walking, 1570874100.0029998, 425606738951433.8, -84184823879255.03, -492
Walking, 1570874112.0, 425606595791937.4, -84184034855528.03, -492
Walking, 1570874115.803, 425606355248580.9, -84182757678493.98, -492
Walking, 1570874122.0, 425608264637269.06, -84182757678493.98, -492
Walking, 1570874132.0010002, 425608738322865.6, -84182186245947.58, -492
Walking, 1570874143.0, 425608748479307.1, -84181103187530.16, -492
Walking, 1570874155.0010002, 425609209571215.8, -84181103187530.16, -492
Walking, 1570874157.88, 425611987287247.0, -84220914545048.2, -492
Walking, 1570874165.0, 425632154708426.8, -84220914545048.2, -492
Walking, 1570874176.0010002, 425632817723818.1, -84220914545048.2, -492
Driving, 1571032155.961, 425625410251608.9, -84248191500865.73, -490
Driving, 1571032158.821, 425626422441159.75, -84239443497283.0, -490
Driving, 1571032169.0010002, 425625758127192.8, -84238290663854.5, -490
Driving, 1571032177.022, 425626365673050.4, -84237073859467.61, -490
Driving, 1571032179.0010002, 425628532298733.6, -84234574827549.78, -490
Driving, 1571032189.0010002, 425625750546730.3, -84238263965588.47, -490
Driving, 1571032197.06, 425619371317674.5, -84239895311909.84, -490
Driving, 1571032199.0029998, 425617440818827.06, -84233157783313.48, -490
Driving, 1571032209.0, 425622022935732.4, -84233157783313.48, -490
Driving, 1571032219.018, 425617144628039.8, -84233269542883.16, -490
Driving, 1571032229.018, 425618684764224.0, -84232996870445.27, -490
Driving, 1571032238.698, 425621287832594.25, -84232996870445.27, -490
Driving, 1571032239.018, 425622964721124.94, -84231880535296.92, -490
Driving, 1571032251.018, 425622639416432.94, -84230816728747.56, -490
Driving, 1571032258.7779999, 425622293353864.8, -84233208330367.42, -490
Driving, 1571032261.018, 425624299845892.94, -84232390492495.8, -490
Driving, 1571032271.018, 425630078172684.5, -84232390492495.8, -490
Driving, 1571032279.851, 425632156682942.7, -84232611131913.08, -490
Driving, 1571032281.019, 425634690449054.3, -84232619093248.31, -490
Driving, 1571032291.019, 425643605222823.5, -84232619093248.31, -490
Driving, 1571032299.822, 425643473959314.4, -84233060600667.22, -490
Driving, 1571032301.019, 425642498620893.3, -84234320523276.77, -490
Driving, 1571032336.019, 425643506571996.3, -84234320523276.77, -490
Driving, 1571032340.8520002, 425643047179525.7, -84233025759152.25, -490
Driving, 1571032346.02, 425645187813945.7, -84234060264214.5, -490
Driving, 1571032356.002, 425647291646411.0, -84234060264214.5, -490
Driving, 1571032360.8820002, 425644109128808.2, -84239004045362.64, -490
Driving, 1571032366.0, 425648244564162.44, -84233975232215.72, -490
Driving, 1571032377.019, 425653055264419.2, -84233975232215.72, -490
Driving, 1571032380.899, 425640816695425.6, -84253269767904.92, -490
Driving, 1571032387.019, 425636105865007.8, -84209907563186.53, -490
Driving, 1571032397.02, 425641651805527.56, -84209907563186.53, -490
Driving, 1571032400.8979998, 425633369347233.94, -84307793581958.69, -490
Driving, 1571032407.019, 425565069119731.2, -84289066595277.7, -490
Driving, 1571032417.024, 425578091732769.75, -84289066595277.7, -490
Driving, 1571032421.822, 425579217366178.6, -84250456915649.06, -490
Driving, 1571032427.0, 425518247882987.75, -84220102664207.7, -490
Driving, 1571032437.0, 425532552818347.5, -84220102664207.7, -490
Driving, 1571032447.0, 425614683063741.25, -84236532643066.44, -490
Driving, 1571032457.0, 425607551679825.0, -84244899577581.92, -490
Driving, 1571032462.9429998, 425642167126889.44, -84244899577581.92, -490
Driving, 1571032467.0010002, 425684791625280.06, -84220482090053.77, -490
Driving, 1571032477.0010002, 425676350009125.25, -84211498913839.55, -490
Driving, 1571032482.9620001, 425707044789484.44, -84188087081651.39, -490
Driving, 1571032487.0010002, 425739898967757.8, -84176979840234.62, -490
Driving, 1571032497.0010002, 425754979571699.6, -84176979840234.62, -490
Driving, 1571032503.0010002, 425795934137174.3, -84172447872380.78, -490
Driving, 1571032507.0089998, 425771937616190.0, -84170453242315.08, -490
Driving, 1571032517.0089998, 425783789866571.0, -84170453242315.08, -490
Driving, 1571032525.069, 425776371941252.5, -84172520279718.47, -490
Driving, 1571032527.0089998, 425762830500090.5, -84161800947275.36, -490
Driving, 1571032537.0110002, 425777002145486.56, -84161800947275.36, -490
Driving, 1571032544.0310001, 425759118745917.4, -84086144786556.19, -490
Driving, 1571032547.0089998, 425755451685917.4, -84204740923089.86, -490
Driving, 1571032557.0089998, 425768698270379.9, -84204740923089.86, -490
Driving, 1571032564.049, 425756939871516.56, -84198415917229.83, -490
Driving, 1571032567.0089998, 425746253941878.2, -84181262028372.7, -490
Driving, 1571032577.002, 425745317507888.6, -84173658632956.39, -490
Driving, 1571032584.542, 425768195687778.6, -84173041324531.48, -490
Driving, 1571032587.063, 425733411441462.6, -84172549031213.88, -490
Driving, 1571032597.144, 425725575480195.4, -84172843012042.31, -490
Driving, 1571032604.7029998, 425747778660015.94, -84173103868991.03, -490
Driving, 1571032607.044, 425723221841793.94, -84169193016088.67, -490
Driving, 1571032617.125, 425720379961869.3, -84153992787185.05, -490
Driving, 1571032624.684, 425633898523005.75, -84051554621847.92, -490
Driving, 1571032627.0229998, 425759053070983.25, -84049016990543.03, -490
Driving, 1571032637.103, 425769688342946.4, -84049016990543.03, -490
Driving, 1571032647.0089998, 425757719441652.7, -84046535237859.06, -490
Driving, 1571032657.008, 425757045687834.3, -84041780633191.58, -490
Driving, 1571032667.01, 425770530962530.6, -84041780633191.58, -490
Driving, 1571032677.0089998, 425772470311565.6, -84034809412434.05, -490
Driving, 1571032687.0089998, 425781072810228.2, -84030266512405.33, -490
Driving, 1571032697.01, 425792320775884.4, -84030266512405.33, -490
Driving, 1571032707.01, 425795239348150.4, -84026113949621.05, -490
Driving, 1571032717.012, 425798331175679.06, -84026149990515.88, -490
Driving, 1571032727.01, 425806594414942.25, -84026149990515.88, -490
Driving, 1571032729.47, 425791072259840.8, -84030897953649.88, -490
Driving, 1571032747.01, 425781026198414.44, -84030792721004.69, -490
Driving, 1571032749.53, 425782849635882.25, -84030792721004.69, -490
Driving, 1571032757.012, 425777521152239.25, -84026258248830.6, -490
Driving, 1571032767.014, 425786347093964.4, -84026258248830.6, -490
Driving, 1571032777.01, 425789357492149.7, -84026258248830.6, -490
Driving, 1571032787.012, 425787113528552.5, -84028990611770.48, -490
Driving, 1571032797.0110002, 425787377079215.25, -84023299728032.69, -490
Driving, 1571032807.0110002, 425788657893730.06, -84023299728032.69, -490
Driving, 1571032817.012, 425788279489115.1, -84034587017190.4, -490
Driving, 1571032827.0110002, 425788122611881.1, -84031296824992.16, -490
Driving, 1571032830.756, 425805716786649.1, -84031296824992.16, -490
Driving, 1571032837.0110002, 425822686298163.4, -84008706316404.11, -490
Driving, 1571032849.7120001, 425806239820469.5, -83994876314346.88, -490
Driving, 1571032872.1529999, 425808108820469.5, -83994876314346.88, -490
Driving, 1571637074.7, 425827872820469.44, -83994876314346.88, -488
Driving, 1571637082.0210001, 425878475346318.2, -83994876314346.88, -488
Driving, 1571637093.002, 425878607796494.3, -83993925419508.14, -488
Driving, 1571637094.78, 425887799573563.25, -83974146952225.55, -488
Driving, 1571637103.0010002, 425899653259842.44, -83959840867513.75, -488
Driving, 1571637113.002, 425901608551824.3, -83964346316730.39, -488
Driving, 1571637123.01, 425899381513253.25, -83959779284057.48, -488
Driving, 1571637133.01, 425899908739528.8, -83959779284057.48, -488
Driving, 1571637135.591, 425904353655141.2, -83971271989978.2, -488
Driving, 1571637143.01, 425907958956960.8, -83987402986243.2, -488
Driving, 1571637153.0110002, 425912554688661.25, -83987402986243.2, -488
Driving, 1571637156.81, 425876222929943.75, -83990718144442.92, -488
Driving, 1571637163.0110002, 425849653789190.75, -84005782217461.86, -488
Driving, 1571637173.01, 425854599462971.6, -84005782217461.86, -488
Driving, 1571637176.83, 425841876502087.1, -84006083150047.97, -488
Driving, 1571637183.01, 425844295061888.6, -84011970140859.64, -488
Driving, 1571637193.0110002, 425853140983170.94, -84011970140859.64, -488
Driving, 1571637196.83, 425835826588737.2, -84010788288249.31, -488
Driving, 1571637203.01, 425862265794123.56, -84010788288249.31, -488
Driving, 1571637213.0110002, 425864929764796.75, -84011308150470.34, -488
Driving, 1571637218.17, 425812271471233.5, -84018579624253.12, -488
Driving, 1571637229.0029998, 425873511869035.56, -84018579624253.12, -488
Driving, 1571637238.167, 425896224455038.1, -84016035826013.33, -488
Driving, 1571637239.004, 425906414056126.4, -84001997728764.77, -488
Driving, 1571637277.0029998, 425907402545104.94, -84001997728764.77, -488
Driving, 1571637287.004, 425904107150831.56, -84001937176731.88, -488
Driving, 1571637297.005, 425905323009495.1, -83993232859798.5, -488
Driving, 1571637299.2429998, 425908613515169.06, -83993232859798.5, -488
Driving, 1571637307.004, 425908303923697.2, -84018818611096.11, -488
Driving, 1571637317.004, 425906790856050.6, -84003119052643.31, -488
Driving, 1571637319.265, 425906688719593.7, -84094060851700.39, -488
Driving, 1571637327.006, 425938825874484.2, -84153078448577.33, -488
Driving, 1571637337.004, 425946229016893.75, -84153078448577.33, -488
Driving, 1571637339.285, 425985755692176.1, -84188416699506.78, -488
Driving, 1571637347.004, 426009400406618.2, -84376753663735.95, -488
Driving, 1571637357.004, 426024501701910.44, -84376753663735.95, -488
Driving, 1571637360.305, 425994656185588.8, -84338158833757.19, -488
Driving, 1571637377.0029998, 425919175362212.2, -84364267826567.7, -488
Driving, 1571637380.3279998, 425934386140941.25, -84364267826567.7, -488
Driving, 1571637387.01, 425908410147263.8, -84333799956065.2, -488
Driving, 1571637397.01, 425910592503819.7, -84317907941929.83, -488
Driving, 1571637407.0110002, 425921398512130.75, -84317907941929.83, -488
Driving, 1571637417.0089998, 425910399436451.1, -84324056222468.97, -488
Driving, 1571637421.4520001, 425904334230987.7, -84285256696751.67, -488
Driving, 1571637427.0089998, 425904862607108.0, -84285256696751.67, -488
Driving, 1571637437.015, 425917949393369.0, -84286041630343.56, -488
Driving, 1571637441.165, 425917899125510.3, -84239961942233.19, -488
Driving, 1571637447.004, 425930714405654.0, -84239961942233.19, -488
Driving, 1571637457.0029998, 425928435990967.2, -84228910609196.8, -488
Driving, 1571637461.188, 425947716668685.75, -84200873613363.34, -488
Driving, 1571637467.002, 425986235829787.25, -84200873613363.34, -488
Driving, 1571637477.0029998, 425998032247710.8, -84199688264529.42, -488
Driving, 1571637481.304, 425991515595507.44, -84200544217721.86, -488
Driving, 1571637487.0029998, 426012261390184.06, -84200544217721.86, -488
Driving, 1571637497.005, 426023087954866.06, -84198593940100.45, -488
Driving, 1571637505.045, 426028728504874.1, -84166312956037.27, -488
Driving, 1571637507.107, 426032099736229.4, -84139590401508.12, -488
Driving, 1571637517.0070002, 426038075095413.2, -84151192026573.64, -488
Driving, 1571637527.0870001, 426031188049614.56, -84144383089019.89, -488
Driving, 1571637537.168, 426033980946688.0, -84161462753437.84, -488
Driving, 1571637545.086, 426062254193352.8, -84144951426000.45, -488
Driving, 1571637547.0679998, 426086700142847.5, -84144951426000.45, -488
Driving, 1571637557.115, 426076624168359.5, -84140086520804.28, -488
Driving, 1571637565.891, 426085640490979.4, -84162639461174.11, -488
Driving, 1571637567.014, 426085907327847.25, -84207400130266.9, -488
Driving, 1571637577.0110002, 426076483209011.3, -84212997997783.45, -488
Driving, 1571637587.012, 426071301592066.4, -84214853601563.27, -488
Driving, 1571637597.012, 426078018125138.1, -84218256792340.97, -488
Driving, 1571637607.0129998, 426089579992100.3, -84218256792340.97, -488
Driving, 1571637617.012, 426095644779972.44, -84224505986516.47, -488
Driving, 1571637619.1320002, 426079667788381.6, -84207105658364.9, -488
Driving, 1571637627.0129998, 426086890780189.3, -84207105658364.9, -488
Driving, 1571637637.0129998, 426085920827916.94, -84210760493746.95, -488
Driving, 1571637647.0129998, 426095547195151.9, -84210760493746.95, -488
Driving, 1571637657.015, 426101565774149.5, -84205223439068.14, -488
Driving, 1571637677.012, 426098731628881.75, -84198719680804.38, -488
Driving, 1571637680.1920002, 426108898309667.7, -84157638703707.34, -488
Driving, 1571637687.015, 426133778945868.06, -84137988273820.28, -488
Driving, 1571637697.014, 426128143808595.0, -84134954354708.38, -488
Driving, 1571637707.015, 426126198989810.75, -84139173119102.19, -488
Driving, 1571637717.015, 426126237108253.6, -84148054088314.33, -488
Driving, 1571637727.0129998, 426127140135207.75, -84148054088314.33, -488
Driving, 1571637737.015, 426128917299423.0, -84152937906910.11, -488
Driving, 1571637741.458, 426116505609455.6, -84079770198203.95, -488
Driving, 1571637747.016, 426135978719271.6, -84079770198203.95, -488
Driving, 1571637757.015, 426134924978807.44, -84078264206741.44, -488
Driving, 1571638005.3720002, 426143718352033.6, -84090760675255.14, -487
Driving, 1571638016.0110002, 426144811999915.94, -84090760675255.14, -487
Driving, 1571638021.051, 426162258112962.56, -84011945628518.48, -487
Driving, 1571638026.0110002, 426129384524408.9, -84084576949165.28, -487
Driving, 1571638036.0110002, 426132298312094.9, -84084576949165.28, -487
Driving, 1571638041.07, 426130789769924.2, -84085477981809.47, -487
Driving, 1571638046.012, 426134531408979.5, -84085477981809.47, -487
Driving, 1571638056.012, 426132681960763.7, -84089659144123.28, -487
Driving, 1571638061.091, 426191935853864.9, -84089659144123.28, -487
Driving, 1571638066.0110002, 426228309658259.2, -84137517615138.45, -487
Driving, 1571638076.0110002, 426227219391355.25, -84139148500570.66, -487
Driving, 1571638082.1320002, 426203082643280.94, -84130541153969.28, -487
Driving, 1571638086.012, 426181985408690.2, -84167523385917.98, -487
Driving, 1571638096.012, 426185684506942.06, -84168820328474.97, -487
Driving, 1571638106.012, 426186404176427.7, -84168820328474.97, -487
Driving, 1571638116.0110002, 426188257839414.8, -84168074826169.58, -487
Driving, 1571638122.1529999, 426197206388159.1, -84228387701072.81, -487
Driving, 1571638126.012, 426217006917525.94, -84228387701072.81, -487
Driving, 1571638136.0129998, 426214035389067.0, -84232478776262.06, -487
Driving, 1571638143.471, 426252776136090.44, -84228221895307.53, -487
Driving, 1571638146.012, 426220441253809.0, -84232952954688.28, -487
Driving, 1571638156.012, 426220348085316.3, -84237116492849.06, -487
Driving, 1571638163.292, 426265735725285.9, -84237116492849.06, -487
Driving, 1571638166.0110002, 426234903964978.8, -84257793163683.22, -487
Driving, 1571638176.0129998, 426233502565204.1, -84258131616125.84, -487
Driving, 1571638186.012, 426238291468375.0, -84258131616125.84, -487
Driving, 1571638196.012, 426241024919816.5, -84264443473360.08, -487
Driving, 1571638206.012, 426245391534070.1, -84266074203969.16, -487
Driving, 1571638216.012, 426247106001505.9, -84266074203969.16, -487
Driving, 1571638226.014, 426247317691074.8, -84276765757721.75, -487
Driving, 1571638236.012, 426247627978393.0, -84279098409212.45, -487
Driving, 1571638246.012, 426251910863935.44, -84279098409212.45, -487
Driving, 1571638256.0129998, 426247019879776.44, -84278938662537.08, -487
Driving, 1571723549.5129998, 426248735481381.6, -84275050793184.33, -486
Driving, 1571723553.8739998, 426248636843020.2, -84274919410758.4, -486
Driving, 1571723568.016, 426247858912555.44, -84274744321761.16, -486
Driving, 1571723570.732, 426245160877578.75, -84264507409409.72, -486
Driving, 1571723578.012, 426245107336850.0, -84278574731989.73, -486
Driving, 1571723588.0129998, 426245671215475.06, -84277753706373.61, -486
Driving, 1571723599.015, 426246513861481.4, -84277599046010.38, -486
Driving, 1571723609.0129998, 426252686784041.2, -84277682389437.61, -486
Driving, 1571723619.0129998, 426261014746526.7, -84277682389437.61, -486
Driving, 1571723629.014, 426257043228398.7, -84277756889456.67, -486
Driving, 1571723649.014, 426257972192804.0, -84277756889456.67, -486
Driving, 1571723651.813, 426265404309914.7, -84269330378190.05, -486
Driving, 1571723673.014, 426270748915819.6, -84259317793547.88, -486
Driving, 1571723692.875, 426273499725438.1, -84259317793547.88, -486
Driving, 1571723701.015, 426272469987687.8, -84256373511981.9, -486
Driving, 1571723711.015, 426267678655032.7, -84256441759705.3, -486
Driving, 1571723712.895, 426273242652558.4, -84254180220986.16, -486
Driving, 1571723721.014, 426269549834708.2, -84249983141195.19, -486
Driving, 1571723731.015, 426269466975380.3, -84263294417152.38, -486
Driving, 1571723744.016, 426269236589380.6, -84243285220550.0, -486
Driving, 1571723754.014, 426275533346001.25, -84243285220550.0, -486
Driving, 1571723764.015, 426279608484276.06, -84442322247107.84, -486
Driving, 1571723774.0129998, 426283391108802.6, -84434497436119.3, -486
Driving, 1571723784.015, 426298482168077.44, -84434497436119.3, -486
Driving, 1571723794.015, 426295606068556.94, -84437134712987.45, -486
Driving, 1571723804.014, 426250100045778.94, -84472346701723.06, -486
Driving, 1571723814.006, 426265989193366.44, -84472346701723.06, -486
Driving, 1571723815.946, 426294499425121.7, -84472346701723.06, -486
Driving, 1571723824.004, 426320586930949.0, -84405041691942.16, -486
Driving, 1571723834.002, 426332110313043.06, -84405041691942.16, -486
Driving, 1571723835.7229998, 426354966175597.44, -84492295314699.38, -486
Driving, 1571723854.0089998, 426349713038381.4, -84380307443170.33, -486
Driving, 1571723856.369, 426394164660138.0, -84380307443170.33, -486
Driving, 1571723864.01, 426377480930834.9, -84372643547766.38, -486
Driving, 1571723874.0089998, 426389690231800.2, -84367500159728.86, -486
Driving, 1571723884.0010002, 426403456569832.44, -84367500159728.86, -486
Driving, 1571723894.111, 426399897919178.56, -84367146201323.34, -486
Driving, 1571723897.53, 426376297597243.1, -84361028265419.3, -486
Driving, 1571723904.0170002, 426416733267618.1, -84361028265419.3, -486
Driving, 1571723914.092, 426411057891690.6, -84357244018310.69, -486
Driving, 1571723918.231, 426416748240440.25, -84372696520263.97, -486
Driving, 1571723924.002, 426437107770960.8, -84372696520263.97, -486
Driving, 1571723934.0379999, 426436196022244.56, -84383885816620.64, -486
Driving, 1571723938.3579998, 426555748777994.9, -84383885816620.64, -486
Driving, 1571723944.019, 426685289189202.25, -84383885816620.64, -486
Driving, 1571723954.018, 426692553758189.25, -84385975567596.73, -486
Driving, 1571723958.437, 426662291977685.3, -84364778818235.6, -486
Driving, 1571723965.018, 426687392528858.1, -84364778818235.6, -486
Driving, 1571723975.0010002, 426681663423827.2, -84349152960135.16, -486
Driving, 1571723979.141, 426692398659456.1, -84346499097832.0, -486
Driving, 1571723985.0010002, 426694193888414.9, -84346499097832.0, -486
Driving, 1571723995.0070002, 426687844540227.6, -84353255419579.17, -486
